step,loss,Lattack,Lpres,Llogit,Lweight,Ltri,mean_abs_u,frac_over_tau,optimized_positions,opt_calib_batch
1,0.09102392941713333,0.0,0.09082553535699844,0.03549448028206825,553.310546875,0.019839320331811905,0.049313534051179886,0.0,59331,1
2,1.5294756889343262,0.0,0.09302912652492523,0.037697650492191315,553.3147583007812,143.6446533203125,0.01248354371637106,0.0,59331,1
3,0.18505239486694336,0.0,0.09241016954183578,0.0370790921151638,553.310791015625,9.264222145080566,0.0230223648250103,0.0,59331,1
4,0.407615602016449,0.0,0.0933704525232315,0.03803929686546326,553.3115844726562,31.424514770507812,0.03740493580698967,0.0,59331,1
5,0.9205784201622009,0.0,0.09236009418964386,0.037028782069683075,553.3131713867188,82.82183837890625,0.03228996694087982,0.0,59331,1
6,0.7117698192596436,0.0,0.09382171183824539,0.03849047049880028,553.3124389648438,61.79481506347656,0.01699633151292801,0.0,59331,1
7,0.2663384675979614,0.0,0.09464587271213531,0.039314765483140945,553.3110961914062,17.169261932373047,0.0017125761369243264,0.0,59331,1
8,0.09669890254735947,0.0,0.09447890520095825,0.03914785385131836,553.310546875,0.2219996154308319,0.017612271010875702,0.0,59331,1
9,0.2822548747062683,0.0,0.09818614274263382,0.04285503923892975,553.31103515625,18.40687370300293,0.025844473391771317,0.0,59331,1
10,0.4889450669288635,0.0,0.09296490252017975,0.037633735686540604,553.3116455078125,39.59801483154297,0.025210373103618622,0.0,59331,1
11,0.46916139125823975,0.0,0.09213122725486755,0.03680006042122841,553.3116455078125,37.70301818847656,0.017605746164917946,0.0,59331,1
12,0.2774592638015747,0.0,0.09319637715816498,0.03786527365446091,553.31103515625,18.426288604736328,0.006113351322710514,0.0,59331,1
13,0.11511721462011337,0.0,0.09270903468132019,0.03737797960639,553.310546875,2.2408180236816406,0.005985938012599945,0.0,59331,1
14,0.11394760757684708,0.0,0.09236563742160797,0.03703457489609718,553.3106689453125,2.1581969261169434,0.015183992683887482,0.0,59331,1
15,0.22780436277389526,0.0,0.09097829461097717,0.035647202283144,553.3109741210938,13.682607650756836,0.019249286502599716,0.0,59331,1
16,0.31285613775253296,0.0,0.09299173951148987,0.03766060993075371,553.311279296875,21.986438751220703,0.01769636757671833,0.0,59331,1
17,0.2792491614818573,0.0,0.09322120994329453,0.03789009526371956,553.3111572265625,18.60279655456543,0.011631924659013748,0.0,59331,1
18,0.17476552724838257,0.0,0.09418399631977081,0.03885291516780853,553.310791015625,8.058154106140137,0.003129123942926526,0.0,59331,1
19,0.09982715547084808,0.0,0.09379293024539948,0.03846187889575958,553.310546875,0.6034223437309265,0.0055490597151219845,0.0,59331,1
20,0.11436942219734192,0.0,0.09585829079151154,0.040527231991291046,553.3106079101562,1.8511130809783936,0.011845282278954983,0.0,59331,1
21,0.17694061994552612,0.0,0.09363414347171783,0.03830307722091675,553.3107299804688,8.330647468566895,0.014316141605377197,0.0,59331,1
22,0.21495388448238373,0.0,0.09326370060443878,0.037932612001895905,553.3108520507812,12.169018745422363,0.012662163004279137,0.0,59331,1
23,0.18772855401039124,0.0,0.09237685799598694,0.03704577684402466,553.310791015625,9.535170555114746,0.007742831017822027,0.0,59331,1
24,0.12788330018520355,0.0,0.09209989011287689,0.0367688313126564,553.3106079101562,3.578340530395508,0.0012185919331386685,0.0,59331,1
25,0.09472369402647018,0.0,0.09360873699188232,0.03827768191695213,553.310546875,0.11149605363607407,0.005208004731684923,0.0,59331,1
26,0.11233624070882797,0.0,0.09608505666255951,0.04075399786233902,553.310546875,1.6251182556152344,0.009491462260484695,0.0,59331,1
27,0.14530235528945923,0.0,0.09179821610450745,0.03646714985370636,553.3107299804688,5.350414752960205,0.010693887248635292,0.0,59331,1
28,0.1614447981119156,0.0,0.09349106252193451,0.038159988820552826,553.310791015625,6.795373916625977,0.008748983964323997,0.0,59331,1
29,0.1356876641511917,0.0,0.0901116356253624,0.03478056937456131,553.3106689453125,4.557602882385254,0.004492576699703932,0.0,59331,1
30,0.10500814765691757,0.0,0.09288464486598969,0.0375535823404789,553.3106689453125,1.2123500108718872,0.0007356710848398507,0.0,59331,1
