step,loss,Lattack,Lpres,Llogit,Lweight,Ltri,mean_abs_u,frac_over_tau,optimized_positions,opt_calib_batch
1,0.17094454169273376,0.0,0.17076601088047028,0.023009752854704857,1477.562744140625,0.017852528020739555,0.04931386187672615,0.0,53362,1
2,1.4752919673919678,0.0,0.18340307474136353,0.03564555197954178,1477.5753173828125,129.18890380859375,0.01247777882963419,0.0,53362,1
3,0.25363606214523315,0.0,0.17036773264408112,0.022611362859606743,1477.563720703125,8.326834678649902,0.023025548085570335,0.0,53362,1
4,0.5149331092834473,0.0,0.2322208285331726,0.08446434885263443,1477.5648193359375,28.27123260498047,0.03740718960762024,0.0,53362,1
5,0.9116940498352051,0.0,0.16677245497703552,0.01901557669043541,1477.56884765625,74.49215698242188,0.03228658437728882,0.0,53362,1
6,0.7273287773132324,0.0,0.17162242531776428,0.0238657109439373,1477.567138671875,55.570640563964844,0.016990186646580696,0.0,53362,1
7,0.3274838626384735,0.0,0.17310169339179993,0.025345325469970703,1477.563720703125,15.438217163085938,0.0017188042402267456,0.0,53362,1
8,0.16936928033828735,0.0,0.1672947257757187,0.019538462162017822,1477.562744140625,0.20745578408241272,0.017616230994462967,0.0,53362,1
9,0.36508458852767944,0.0,0.19946669042110443,0.05171025171875954,1477.564453125,16.561790466308594,0.025843873620033264,0.0,53362,1
10,0.538832426071167,0.0,0.18272735178470612,0.0349707156419754,1477.56640625,35.61050796508789,0.025204362347722054,0.0,53362,1
11,0.5062310099601746,0.0,0.1672113835811615,0.01945476420223713,1477.5662841796875,33.90196228027344,0.01760169118642807,0.0,53362,1
12,0.337567001581192,0.0,0.17184999585151672,0.02409355714917183,1477.564453125,16.571701049804688,0.0061191376298666,0.0,53362,1
13,0.18849341571331024,0.0,0.16825923323631287,0.020502936094999313,1477.56298828125,2.0234179496765137,0.005989839788526297,0.0,53362,1
14,0.1942041665315628,0.0,0.17472010850906372,0.02696385234594345,1477.562744140625,1.948406457901001,0.015182256698608398,0.0,53362,1
15,0.2875111699104309,0.0,0.16446833312511444,0.016711991280317307,1477.5634765625,12.304283142089844,0.019244281575083733,0.0,53362,1
16,0.36490046977996826,0.0,0.16723394393920898,0.01947754994034767,1477.5640869140625,19.766653060913086,0.017691906541585922,0.0,53362,1
17,0.3349016308784485,0.0,0.16763360798358917,0.019877206534147263,1477.56396484375,16.7268009185791,0.011631021276116371,0.0,53362,1
18,0.2459421306848526,0.0,0.17343086004257202,0.02567455917596817,1477.5631103515625,7.251127243041992,0.00313633237965405,0.0,53362,1
19,0.18246278166770935,0.0,0.1769585758447647,0.02920231781899929,1477.562744140625,0.5504204630851746,0.005549381487071514,0.0,53362,1
20,0.18357041478157043,0.0,0.1668829768896103,0.01912669651210308,1477.5628662109375,1.6687440872192383,0.011841744184494019,0.0,53362,1
21,0.25093087553977966,0.0,0.17603999376296997,0.028283648192882538,1477.5634765625,7.4890875816345215,0.014311441220343113,0.0,53362,1
22,0.2801857590675354,0.0,0.17080099880695343,0.02304460108280182,1477.56396484375,10.938474655151367,0.012658360414206982,0.0,53362,1
23,0.2602216303348541,0.0,0.17448624968528748,0.026729904115200043,1477.5635986328125,8.573537826538086,0.007742959540337324,0.0,53362,1
24,0.20637665688991547,0.0,0.17415457963943481,0.02639826573431492,1477.5631103515625,3.2222073078155518,0.0012292367173358798,0.0,53362,1
25,0.17023906111717224,0.0,0.1691776067018509,0.021421337500214577,1477.562744140625,0.10614573955535889,0.0052069067023694515,0.0,53362,1
26,0.1846565455198288,0.0,0.17002162337303162,0.022265367209911346,1477.562744140625,1.4634926319122314,0.009487172588706017,0.0,53362,1
27,0.21254150569438934,0.0,0.16445738077163696,0.016701094806194305,1477.56298828125,4.808412075042725,0.010688711889088154,0.0,53362,1
28,0.23354841768741608,0.0,0.1724807620048523,0.024724476039409637,1477.56298828125,6.106766223907471,0.008745288476347923,0.0,53362,1
29,0.2145739197731018,0.0,0.17359134554862976,0.025835059583187103,1477.5628662109375,4.098257064819336,0.004494850989431143,0.0,53362,1
30,0.18740476667881012,0.0,0.17646045982837677,0.028704196214675903,1477.562744140625,1.0944303274154663,0.0007533498574048281,0.0,53362,1
